date;site;size;energy_generated_kWh;adjusted_generation;KT;PRECTOT;T2M;WS10M;WS50M;pm25
13/01/2019;C2S1;26299;74897,08;0,32950007;0,47;0,17;6,21;3,35;5,14;2,542493504
14/01/2019;C2S1;26299;5700,165;0,025077143;0,11;19,06;4,88;5,3;7,27;3,845252655
15/01/2019;C2S1;26299;25133,961;0,110573629;0,21;9,58;6,29;4,01;5,59;3,201540371
16/01/2019;C2S1;26299;45130,945;0,198547788;0,41;12,36;9,9;4,48;6,47;0,333328526
17/01/2019;C2S1;26299;16509,363;0,072630819;0,12;28,45;10,55;5,71;7,86;0,915654243
18/01/2019;C2S1;26299;103302,208;0,454464777;0,6;0,42;8,86;2,88;3,94;1,403715062
19/01/2019;C2S1;26299;118430,932;0,521021653;0,7;0;10,23;3,01;4,64;3,788252531
20/01/2019;C2S1;26299;75077,907;0,330295595;0,5;0,46;10,53;2,81;4,26;2,29978039
22/01/2019;C2S1;26299;112041,237;0,492911011;0,65;0,02;4,42;4,99;7,64;0,131317453
23/01/2019;C2S1;26299;126692,23;0,557366171;0,71;0,04;7,47;2,09;3,1;3,980570932
24/01/2019;C2S1;26299;129772,761;0,570918571;0,68;0;8,88;4,32;6,76;2,098381251
25/01/2019;C2S1;26299;129878,606;0,571384222;0,71;0;9,38;3,03;4,68;1,162392513
26/01/2019;C2S1;26299;116092,695;0,51073488;0,7;0;10,88;3,91;5,8;1,686740829
27/01/2019;C2S1;26299;113625,954;0,49988277;0,68;0;12,25;2,25;3,34;1,957906236
28/01/2019;C2S1;26299;85604,332;0,376605248;0,44;0;11,59;2,88;4,56;1,823344058
29/01/2019;C2S1;26299;69504,974;0,305778193;0,49;0;12,9;1,98;2,97;1,498473389
30/01/2019;C2S1;26299;85726,829;0,377144158;0,62;0,1;11,35;2,07;3;6,288729841
31/01/2019;C2S1;26299;22562,476;0,099260711;0,17;13,85;8,14;2,63;3,63;9,928752263
1/02/2019;C2S1;26299;48399,758;0,21292851;0,39;2,86;8,28;3,24;4,43;5,14638131
5/02/2019;C2S1;26299;63547,419;0,279568696;0,43;3,13;3,19;5,53;7,47;1,024191806
6/02/2019;C2S1;26299;133013,691;0,585176625;0,72;0,03;0,34;4,3;6,01;0,115977961
7/02/2019;C2S1;26299;142209,16;0,625630908;0,72;0;2,27;3,29;4,98;2,259987958
8/02/2019;C2S1;26299;143941,554;0,633252353;0,73;0,04;3,5;3,04;4,52;2,636005506
9/02/2019;C2S1;26299;140285,741;0,617169074;0,57;2,72;4,83;3,8;5,4;0,528403264
11/02/2019;C2S1;26299;128957,234;0,567330764;0,75;0,02;2,75;2,17;3,31;0,41288927
12/02/2019;C2S1;26299;89697,992;0,394614779;0,49;0;4,97;3,74;5,65;2,524583441
13/02/2019;C2S1;26299;27349,975;0,120322697;0,29;7,98;6,55;3,56;5,2;2,783634852
14/02/2019;C2S1;26299;49543,513;0,217960313;0,23;24,85;8,76;6,53;9,26;0,830816757
17/02/2019;C2S1;26299;107351,006;0,472276943;0,43;2,84;2,22;5,38;7,49;0,775737201
18/02/2019;C2S1;26299;119237,517;0,52457012;0,69;0,29;1,29;4,01;6,05;0,407408265
19/02/2019;C2S1;26299;143078,742;0,629456523;0,73;0,01;1,62;2,39;3,58;1,715492399
20/02/2019;C2S1;26299;84339,615;0,371041288;0,44;1,25;2,2;3,09;4,23;2,019593941
21/02/2019;C2S1;26299;82409,364;0,362549397;0,41;3,13;1,43;3,24;4,81;0,744209351
22/02/2019;C2S1;26299;141378,403;0,6219761;0,74;0,01;2,02;3,38;5,26;1,520442654
23/02/2019;C2S1;26299;138453,656;0,609109052;0,74;0;4,5;1,76;2,36;4,269394286
24/02/2019;C2S1;26299;154110,812;0,677990696;0,72;0;7,01;2,22;3,08;5,036612875
25/02/2019;C2S1;26299;157760,255;0,694045951;0,72;0;9,51;2,02;2,83;4,710870741
26/02/2019;C2S1;26299;78716,221;0,34630189;0,47;0,01;8,92;2,27;3,34;6,699372388
27/02/2019;C2S1;26299;78278,279;0,34437522;0,42;1,47;9,34;3,35;4,67;4,908867351
28/02/2019;C2S1;26299;127063,285;0,558998579;0,5;1,01;10,71;3,24;4,64;0,053536439
1/03/2019;C2S1;26299;123273,118;0,542324227;0,53;0,63;10,14;2,74;4,04;1,313922305
2/03/2019;C2S1;26299;78572,039;0,34566758;0,31;16,96;9,83;5,55;7,48;0,682459101
3/03/2019;C2S1;26299;95030,481;0,418074378;0,52;1;9,6;4;5,44;0,603048756
4/03/2019;C2S1;26299;165479,371;0,728005209;0,66;0,1;9,6;2,63;3,48;1,599714216
5/03/2019;C2S1;26299;91224,701;0,401331339;0,33;10,79;10,85;3,48;4,97;3,781227383
7/03/2019;C2S1;26299;125659,782;0,552824048;0,62;0,93;8,41;3,97;5,1;1,9057465
8/03/2019;C2S1;26299;175984,025;0,774219083;0,63;0,55;4,96;5,25;7,01;0,673279976
9/03/2019;C2S1;26299;169616,8;0,746207295;0,62;0,01;5,37;2,95;4,13;2,877809095
10/03/2019;C2S1;26299;117344,894;0,516243768;0,64;0,52;5,88;1,8;2,52;1,762628662
11/03/2019;C2S1;26299;75992,779;0,334320457;0,31;1,09;7,52;4,39;6,63;1,080385754
12/03/2019;C2S1;26299;161278,657;0,709524708;0,73;1,47;9,16;5,2;7,37;2,271633561
13/03/2019;C2S1;26299;186370,522;0,81991314;0,75;0,09;6,48;5,09;7,11;1,179134386
15/03/2019;C2S1;26299;175605,977;0,772555909;0,74;0;7,66;4,7;6,96;1,179881172
16/03/2019;C2S1;26299;184864,865;0,813289196;0,75;0;10,6;4,61;6,91;1,299285375
17/03/2019;C2S1;26299;185168,133;0,814623385;0,74;0;13,86;3,02;4,3;0,760662977
18/03/2019;C2S1;26299;175976,397;0,774185524;0,73;0;14,54;2,81;4,02;4,736557204
19/03/2019;C2S1;26299;124490,276;0,547678957;0,56;0,09;13,15;3,22;4,33;5,867156664
20/03/2019;C2S1;26299;86036,157;0,378505007;0,45;3,29;8,13;2,89;3,94;1,865528778
21/03/2019;C2S1;26299;125432,979;0,551826258;0,53;1,41;7,08;3,75;4,86;0,737157969
22/03/2019;C2S1;26299;174186,198;0,766309774;0,69;0,01;8,72;2,93;3,96;2,148763313
23/03/2019;C2S1;26299;151538,668;0,666674879;0,42;0,17;9,02;3,62;4,95;3,198929263
24/03/2019;C2S1;26299;183478,594;0,807190475;0,75;0,02;11,39;2,13;2,93;6,385499329
25/03/2019;C2S1;26299;190727,359;0,839080484;0,76;0;13,16;2,75;3,97;9,60065398
26/03/2019;C2S1;26299;150348,597;0,661439315;0,75;0;12,66;2,45;3,54;6,921590365
27/03/2019;C2S1;26299;180986,096;0,796225051;0,6;0,02;11,18;3,69;5,25;2,792340605
28/03/2019;C2S1;26299;182600,515;0,80332748;0,68;0,1;10,24;3,74;5,24;0,962013397
29/03/2019;C2S1;26299;197682,182;0,869677334;0,75;0,03;10,64;4,15;6,08;3,761025507
30/03/2019;C2S1;26299;196191,44;0,863119006;0,74;0;12,59;3,59;5,09;3,740686212
31/03/2019;C2S1;26299;191470,319;0,842349041;0,75;0;14,73;2,57;3,62;1,015446533
1/04/2018;C2S5;26499;161722,514;0,964504813;0,74;0;16,51;2,16;3,28;7,61942006
2/04/2018;C2S5;26499;154535,556;0,921642162;0,73;0;15,08;2,97;4,38;6,547801281
3/04/2018;C2S5;26499;162247,325;0,967634759;0,74;0;16,03;1,57;2,26;8,116864554
4/04/2018;C2S5;26499;137518,66;0,820154264;0,71;0;16,89;1,9;2,83;8,446057558
5/04/2018;C2S5;26499;98407,484;0,586897208;0,38;0,21;15,69;2,07;3,15;4,413335274
6/04/2018;C2S5;26499;44912,056;0,267853208;0,12;10,7;14,9;2,3;3,34;1,418305849
7/04/2018;C2S5;26499;93340,913;0,556680437;0,53;22,54;15,08;3,1;4,87;3,831603148
8/04/2018;C2S5;26499;166530,092;0,993176962;0,76;0,01;12,41;4,41;6,4;6,068411294
9/04/2018;C2S5;26499;156197,308;0,931552766;0,75;0;17,08;1,88;2,91;4,566583493
10/04/2018;C2S5;26499;124414,542;0,742001973;0,42;0,01;18,47;2,37;3,33;4,561711703
11/04/2018;C2S5;26499;124283,133;0,741218257;0,49;1,13;13,09;2,73;4;1,825001456
12/04/2018;C2S5;26499;165131,799;0,984837614;0,74;0,12;9,08;5,21;7,32;1,351953558
13/04/2018;C2S5;26499;166611,661;0,993663435;0,76;0;11,4;3,28;4,75;0
14/04/2018;C2S5;26499;164293,45;0,979837743;0,75;0;16,43;0,89;1,28;0
15/04/2018;C2S5;26499;146866,303;0,875903129;0,74;1,09;15,8;2,55;3,73;0
16/04/2018;C2S5;26499;97952,392;0,584183062;0,39;8,32;8,05;2,59;3,79;1,412489934
17/04/2018;C2S5;26499;139037,01;0,829209625;0,74;0,02;9,28;2,56;3,76;5,831427816
18/04/2018;C2S5;26499;102747,596;0,612781414;0,42;0;11,37;1,71;2,62;8,642043615
19/04/2018;C2S5;26499;152851,242;0,911596999;0,72;0,43;10,7;4,64;6,68;6,409283782
20/04/2018;C2S5;26499;166766,693;0,994588038;0,76;0;14,69;2,77;4,1;8,356908109
21/04/2018;C2S5;26499;164340,506;0,980118383;0,75;0;17,73;1,48;2,15;6,712204846
22/04/2018;C2S5;26499;161327,846;0,962151033;0,75;0;20,43;1,88;2,68;8,869169843
23/04/2018;C2S5;26499;160287,89;0,955948788;0,74;0;20,65;1,2;1,8;7,745782822
24/04/2018;C2S5;26499;162037,083;0,966380886;0,75;0;20,17;1,64;2,35;12,17559611
25/04/2018;C2S5;26499;163673,045;0,97613768;0,75;0;19,97;2,1;2,97;11,09359469
26/04/2018;C2S5;26499;161993,662;0,966121925;0,73;0;18,55;2,75;3,68;14,75280579
27/04/2018;C2S5;26499;167674,139;1;0,75;0;14,5;4,02;5,5;8,391781294
28/04/2018;C2S5;26499;167395,286;0,998336935;0,73;0;13,81;4,01;5,56;5,747464729
29/04/2018;C2S5;26499;140369,707;0,837157762;0,5;0;12,48;3,68;5,18;5,937814373
30/04/2018;C2S5;26499;143153,385;0,853759476;0,57;0,63;12,86;3,07;4,54;6,601138279
1/05/2018;C2S5;26499;141001,25;0,840924252;0,68;0,57;13,57;2,59;3,62;9,363595919
2/05/2018;C2S5;26499;163817,379;0,97699848;0,71;0;15,73;2,43;3,54;14,24508575
3/05/2018;C2S5;26499;164301,148;0,979883654;0,74;0;17,51;2,92;4,14;11,23427603
4/05/2018;C2S5;26499;152045,543;0,906791852;0,72;0;19,87;1,64;2,38;6,47490383
5/05/2018;C2S5;26499;122417,815;0,730093595;0,55;0;20,63;1,66;2,39;7,35707966
6/05/2018;C2S5;26499;149826,375;0,893556847;0,71;0;18,23;2,75;3,75;2,366469496
7/05/2018;C2S5;26499;163777,245;0,976759123;0,74;0;20,25;3,56;5,13;3,585851454
8/05/2018;C2S5;26499;145084,204;0,865274782;0,66;0;20,96;3,15;4,46;4,03008048
9/05/2018;C2S5;26499;161896,153;0,965540387;0,74;0;19,73;4,13;5,56;1,595871634
10/05/2018;C2S5;26499;154047,195;0,918729602;0,68;0;18,84;3,94;5,44;5,438311125
11/05/2018;C2S5;26499;163263,55;0,973695473;0,74;0,03;18,41;4,45;6,22;7,376850331
12/05/2018;C2S5;26499;155905,965;0,929815211;0,74;0,21;17,6;2,09;3,02;6,409155796
13/05/2018;C2S5;26499;161004,191;0,960220771;0,72;0,17;18,01;3,06;4,18;8,280087354
14/05/2018;C2S5;26499;161244,546;0,961654236;0,73;0,23;18,24;3,19;4,23;6,397047668
15/05/2018;C2S5;26499;159541,485;0,951497267;0,73;0,02;18,21;2,46;3,1;6,65233697
16/05/2018;C2S5;26499;132187,036;0,78835673;0,52;0,1;15,64;2,79;3,65;3,878720128
17/05/2018;C2S5;26499;160289,547;0,955958671;0,73;0,03;17,43;4,02;5,31;5,357346306
18/05/2018;C2S5;26499;157359,348;0,938483113;0,72;0,02;19,32;4,04;5,31;5,994992821
19/05/2018;C2S5;26499;155844,717;0,929449931;0,73;0,02;18,68;4,4;5,62;7,331333665
20/05/2018;C2S5;26499;150571,731;0,898002112;0,66;0,05;16,44;3,75;4,68;8,517796411
21/05/2018;C2S5;26499;144278,993;0,860472544;0,67;0,98;17,35;2,82;3,85;8,41568881
22/05/2018;C2S5;26499;153273,458;0,914115074;0,71;0,49;19,4;2,71;3,37;10,61529448
23/05/2018;C2S5;26499;156947,123;0,936024625;0,73;0,03;20,05;2,76;3,31;5,093705573
24/05/2018;C2S5;26499;146274,641;0,872374487;0,73;0,14;19,06;2,63;3,08;6,160407652
25/05/2018;C2S5;26499;79427,795;0,473703312;0,36;1,34;15,44;2,46;3,26;3,435888445
26/05/2018;C2S5;26499;140354,698;0,837068249;0,67;0,11;16,73;4,3;5,7;7,614988806
27/05/2018;C2S5;26499;154763,035;0,922998835;0,74;0;20,29;2,94;3,95;5,31384931
28/05/2018;C2S5;26499;151827,945;0,905494108;0,75;0;24,51;2,63;3,78;7,312340099
29/05/2018;C2S5;26499;142650,293;0,850759061;0,74;0,02;27,45;1,97;2,69;5,783423495
30/05/2018;C2S5;26499;144874,385;0,864023432;0,72;0;20,6;3,97;4,85;12,6085908
31/05/2018;C2S5;26499;159681,391;0,952331659;0,75;0;16,01;3,18;4,03;8,426753255
1/06/2018;C2S5;26499;156957,239;0,936084956;0,76;0;19,47;3,28;4,51;7,560336284
2/06/2018;C2S5;26499;151118,332;0,901262013;0,76;0;25,53;1,87;2,69;7,601338297
3/06/2018;C2S5;26499;148762,281;0,887210645;0,75;0;29;2,23;3,21;9,638846268
4/06/2018;C2S5;26499;154985,294;0,924324377;0,76;0;26,49;4,42;5,63;5,502505523
5/06/2018;C2S5;26499;156521,473;0,93348607;0,74;0;22,72;3,68;4,64;7,015284976
6/06/2018;C2S5;26499;146475,473;0,873572239;0,71;0,01;20,24;3,77;4,59;8,627123284
7/06/2018;C2S5;26499;152727,585;0,910859515;0,76;0,01;20,66;4,29;5,49;6,753151136
8/06/2018;C2S5;26499;141052,854;0,841232016;0,76;0;22,62;4,13;5,37;7,823611145
9/06/2018;C2S5;26499;145812,112;0,869615988;0,71;0;20,18;4,85;6,14;1,992738167
10/06/2018;C2S5;26499;156328,874;0,932337419;0,74;0;19,78;5,57;7,28;4,294703001
11/06/2018;C2S5;26499;155767,169;0,928987439;0,76;0;23,53;3,67;4,86;5,840547118
12/06/2018;C2S5;26499;157890,213;0,941649165;0,75;0;28,14;2,39;3,22;8,107384315
13/06/2018;C2S5;26499;158131,277;0,943086858;0,76;0;28,87;2,98;3,79;9,044062101
14/06/2018;C2S5;26499;160513,737;0,957295728;0,77;0;27,14;3,01;3,77;7,575474883
15/06/2018;C2S5;26499;160427,076;0,956778886;0,75;0;25,2;2,88;3,58;9,229815919
16/06/2018;C2S5;26499;161711,96;0,964441869;0,76;0;22,19;3,01;3,68;8,876207415
17/06/2018;C2S5;26499;149070,782;0,889050529;0,69;0;19,55;2,36;3,17;7,285323741
18/06/2018;C2S5;26499;159656,498;0,952183199;0,74;0;22,64;3,36;4,4;11,17829039
19/06/2018;C2S5;26499;159590,105;0,951787234;0,74;0;25,51;3,08;3,89;8,397399538
20/06/2018;C2S5;26499;164087,09;0,978607023;0,77;0;26,49;3,31;4,09;10,54625851
21/06/2018;C2S5;26499;164747,472;0,982545508;0,77;0;26,02;3,11;4,02;6,448048248
22/06/2018;C2S5;26499;162706,458;0,970373004;0,78;0;28,51;3,02;4,15;9,488182445
23/06/2018;C2S5;26499;150657,682;0,89851472;0,76;0;29,95;3,61;4,85;9,878821365
24/06/2018;C2S5;26499;158291,002;0,94403945;0,75;0;29,42;3,46;4,23;9,834862326
25/06/2018;C2S5;26499;154811,899;0,923290258;0,75;0;27,21;3,32;4,27;10,99413345
26/06/2018;C2S5;26499;159212,687;0,949536332;0,77;0;28,29;3,45;4,48;8,889196838
27/06/2018;C2S5;26499;161526,04;0,963333052;0,77;0;26,72;3,34;4,13;9,903452699
28/06/2018;C2S5;26499;161212,461;0,961462882;0,76;0;24,13;3,87;4,82;10,58695646
29/06/2018;C2S5;26499;159461,596;0,951020813;0,75;0;25,92;4,21;5,58;12,34477031
30/06/2018;C2S5;26499;154820,19;0,923339705;0,75;0;29,43;2,81;3,68;9,77736413
1/07/2018;C2S5;26499;154732,167;0,92281474;0,74;0,01;30,01;3,65;4,44;11,27934299
2/07/2018;C2S5;26499;153389,736;0,91480855;0,74;0;28,51;3,6;4,5;37,63058084
3/07/2018;C2S5;26499;153417,433;0,914973734;0,75;0;26,6;2,87;3,57;11,66720384
4/07/2018;C2S5;26499;157187,72;0,937459533;0,75;0;25,71;2,27;2,86;14,1353764
5/07/2018;C2S5;26499;152358,369;0,90865753;0,74;0;26,78;2,09;2,71;13,27071299
6/07/2018;C2S5;26499;156368,988;0,932576657;0,72;0;30,55;4,38;5,63;9,752694385
7/07/2018;C2S5;26499;138589,201;0,826538915;0,71;0;31,68;4,32;5,58;7,844720781
8/07/2018;C2S5;26499;153699,592;0,916656516;0,74;0;30,98;4,39;5,63;5,100467148
9/07/2018;C2S5;26499;143974,897;0,858658931;0,73;0;30,22;4,52;5,95;6,375766731
10/07/2018;C2S5;26499;153196,786;0,913657806;0,74;0;30,07;3,54;4,6;7,629694676
11/07/2018;C2S5;26499;148908,092;0,888080254;0,73;0;30,23;2,26;2,95;8,370048288
12/07/2018;C2S5;26499;126283,709;0,75314959;0,69;0,26;28,53;2,23;3,13;9,05546952
13/07/2018;C2S5;26499;141023,225;0,84105531;0,69;0,06;30,05;3,55;4,58;8,833609336
14/07/2018;C2S5;26499;147232,32;0,878086036;0,71;0,05;31,22;4,53;5,55;9,187364866
15/07/2018;C2S5;26499;124563,466;0,742890148;0,72;0,05;30,65;3,92;4,87;6,514986504
16/07/2018;C2S5;26499;150381,498;0,896867572;0,74;0;30,51;3,77;4,89;9,496261935
17/07/2018;C2S5;26499;150041,717;0,894841136;0,74;0,01;31,49;3,39;4,47;7,359984067
18/07/2018;C2S5;26499;144184,117;0,859906709;0,71;0;32,37;2,85;3,65;10,00474214
19/07/2018;C2S5;26499;128684,302;0,767466604;0,71;0,1;31,85;2,66;3,42;15,49326214
20/07/2018;C2S5;26499;141536,143;0,844114327;0,71;0,64;32,17;2,85;3,59;13,48534498
21/07/2018;C2S5;26499;141246,419;0,842386428;0,69;1,08;30,39;3,52;4,32;7,329628045
22/07/2018;C2S5;26499;139034,621;0,829195378;0,69;0,09;29,08;3,93;4,82;6,03949219
23/07/2018;C2S5;26499;138197,04;0,824200087;0,71;0,08;30,97;4,01;4,94;8,752132405
24/07/2018;C2S5;26499;147566,021;0,880076211;0,73;0,02;31,86;4,17;5,41;7,984114193
25/07/2018;C2S5;26499;150478,421;0,897445616;0,73;0;31,74;4,49;5,97;9,021379516
26/07/2018;C2S5;26499;139131,028;0,829770344;0,71;0;31,64;3,22;4,12;16,68799546
27/07/2018;C2S5;26499;153178,046;0,913546042;0,73;0,01;30,57;3,78;4,84;17,16282981
28/07/2018;C2S5;26499;145509,071;0,867808667;0,74;0;29,81;2,97;3,85;40,28557359
29/07/2018;C2S5;26499;146050,933;0,871040304;0,7;0;29,68;2,99;3,91;35,1197413
30/07/2018;C2S5;26499;107329,201;0,640105872;0,58;0,01;29,11;2,74;3,79;36,77718292
31/07/2018;C2S5;26499;141105,314;0,841544885;0,71;0,11;30,92;2,44;3,15;35,33237466
1/08/2018;C2S5;26499;148701,298;0,886846945;0,72;0,02;31,32;3,17;4,07;16,43772593
2/08/2018;C2S5;26499;154877,199;0,923679704;0,73;0,04;30,14;3,37;4,36;24,87233369
3/08/2018;C2S5;26499;159081,331;0,948752932;0,75;0;29,22;3,03;4,08;31,08442709
4/08/2018;C2S5;26499;141199,717;0,8421079;0,73;0;28,84;3,86;5,24;53,37538823
5/08/2018;C2S5;26499;159267,559;0,949863586;0,75;0;26,77;3,1;4,16;38,12901405
6/08/2018;C2S5;26499;140327,634;0,836906841;0,73;0;27;3,53;4,87;36,01491419
7/08/2018;C2S5;26499;141157,05;0,841853436;0,75;0;28,15;2,69;3,61;41,27272919
8/08/2018;C2S5;26499;141059,971;0,841274462;0,74;0;28,91;1,68;2,32;48,05776412
9/08/2018;C2S5;26499;143448,787;0,855521238;0,74;0;30,68;1,84;2,51;48,23328928
10/08/2018;C2S5;26499;148450,585;0,885351706;0,73;0;31,19;2,86;4,01;36,2709003
11/08/2018;C2S5;26499;115882,841;0,691119344;0,69;0;29,53;3,51;4,71;9,865527235
12/08/2018;C2S5;26499;144602,521;0,862402049;0,72;0,03;28,9;2,4;3,23;6,299728157
13/08/2018;C2S5;26499;148028,421;0,882833941;0,73;0,12;28,28;3,21;4,13;23,71815436
14/08/2018;C2S5;26499;151327,832;0,90251146;0,72;0,09;26,27;3,67;4,56;13,14945957
15/08/2018;C2S5;26499;150341,061;0,896626408;0,73;0;26,3;3,39;4,24;15,53158224
16/08/2018;C2S5;26499;148044,597;0,882930414;0,72;0,02;28,16;3,32;4,31;20,97328576
17/08/2018;C2S5;26499;146487,987;0,873646872;0,73;0;29,98;3,17;4,27;16,56240781
18/08/2018;C2S5;26499;148430,276;0,885230584;0,73;0,01;30,85;3,2;4,38;12,11699053
19/08/2018;C2S5;26499;145757,723;0,869291614;0,75;0;29,75;2,59;3,44;20,69433707
20/08/2018;C2S5;26499;148509,585;0,885703579;0,74;0;27,54;2,25;2,86;26,809319
21/08/2018;C2S5;26499;148719,595;0,886956068;0,74;0;24,81;2,18;2,68;31,800086
22/08/2018;C2S5;26499;145929,492;0,870316036;0,74;0;24,86;1,95;2,5;28,13201322
23/08/2018;C2S5;26499;146885,373;0,876016861;0,73;0;24,61;2,82;3,59;22,40251934
24/08/2018;C2S5;26499;140280,672;0,836626762;0,75;0;23,5;2,64;3,47;45,16512423
25/08/2018;C2S5;26499;133292,886;0,794951963;0,72;0;24,21;2,42;3,25;35,76903643
26/08/2018;C2S5;26499;141414,73;0,843390226;0,77;0;24,12;2,21;2,93;16,4515583
27/08/2018;C2S5;26499;144223,904;0,860143996;0,74;0;23,15;1,96;2,56;14,21746577
28/08/2018;C2S5;26499;141662,226;0,84486628;0,73;0;23,16;2,59;3,19;13,74028977
29/08/2018;C2S5;26499;138800,432;0,827798686;0,72;0;23,67;2,18;2,76;12,58877675
30/08/2018;C2S5;26499;126292,941;0,753204649;0,69;0;22,26;2,61;3,33;15,19172958
31/08/2018;C2S5;26499;140104,852;0,835578181;0,74;0;22,78;3,99;5,38;14,87048061
1/09/2018;C2S5;26499;136372,326;0,813317586;0,73;0;24,34;3,25;4,24;13,69385034
2/09/2018;C2S5;26499;131235,472;0,782681651;0,75;0;26,72;1,8;2,27;22,86761875
3/09/2018;C2S5;26499;131015,093;0,781367322;0,73;0;25,95;2,23;3,02;27,93820006
4/09/2018;C2S5;26499;127332,307;0,759403375;0,73;0,2;27,01;1,52;2,05;22,75303854
5/09/2018;C2S5;26499;127205,053;0,758644438;0,72;0,2;27,45;2,5;3,22;19,02162437
6/09/2018;C2S5;26499;130385,861;0,777614615;0,73;0;27;2,95;3,86;22,55473444
7/09/2018;C2S5;26499;104802,252;0,625035278;0,73;0;28,22;2,66;3,63;13,53793827
8/09/2018;C2S5;26499;121394,696;0,723991766;0,75;0;27,71;3,21;4,36;11,10990333
9/09/2018;C2S5;26499;126034,78;0,75166499;0,74;0;25,72;2,56;3,45;20,05932146
10/09/2018;C2S5;26499;122910,516;0,733032039;0,76;0;25,35;2,77;3,83;13,35041795
11/09/2018;C2S5;26499;122875,563;0,732823581;0,75;0;24,87;3,41;4,65;10,01705045
12/09/2018;C2S5;26499;130527,73;0,778460714;0,72;0;20,52;2,95;3,94;10,96748837
13/09/2018;C2S5;26499;127213,169;0,758692842;0,72;0;19,84;2;2,66;7,591588405
14/09/2018;C2S5;26499;124537,9;0,742737674;0,72;0;21,52;1,93;2,57;9,704129771
15/09/2018;C2S5;26499;125918,195;0,750969683;0,74;0;20,07;2,94;3,91;8,39948463
16/09/2018;C2S5;26499;127808,877;0,762245614;0,75;0;19,96;2,2;2,99;7,127939693
17/09/2018;C2S5;26499;124640,863;0,74335174;0,75;0;20,9;2,43;3,25;8,121372995
18/09/2018;C2S5;26499;123354,642;0,735680784;0,74;0;20,73;2,81;3,87;9,830157293
19/09/2018;C2S5;26499;123807,439;0,738381242;0,75;0;21,17;3,41;4,9;12,86623725
20/09/2018;C2S5;26499;118062,166;0,704116727;0,75;0;24,18;1,55;2,06;14,61999197
21/09/2018;C2S5;26499;114187,466;0,681008214;0,74;0;25,87;1,52;2,22;12,71441085
22/09/2018;C2S5;26499;112628,795;0,67171238;0,74;0;25,14;1,37;1,96;14,96772805
23/09/2018;C2S5;26499;115728,576;0,690199316;0,72;0;24,48;1,91;2,79;6,414069945
24/09/2018;C2S5;26499;116210,178;0,693071565;0,74;0;23,83;1,7;2,44;11,85314788
25/09/2018;C2S5;26499;111185,158;0,663102603;0,74;0;24,75;1,89;2,69;12,81995235
26/09/2018;C2S5;26499;107253,465;0,639654187;0,72;0;26,21;1,75;2,54;14,51907347
27/09/2018;C2S5;26499;105487,251;0,629120577;0,71;0;27,1;1,87;2,54;19,43562664
28/09/2018;C2S5;26499;96818,061;0,57741797;0,69;0;23,8;1,98;2,62;16,32650548
29/09/2018;C2S5;26499;101249,452;0,60384656;0,71;0;19,33;1,54;2,01;9,352120936
30/09/2018;C2S5;26499;90872,742;0,541960391;0,68;0;19,42;1,23;1,83;10,31829841
1/10/2018;C2S5;26499;99961,819;0,596167182;0,7;0;21,8;1,23;1,88;9,851711411
2/10/2018;C2S5;26499;90358,103;0,538891111;0,63;2,04;22,23;1,6;2,47;12,60077126
3/10/2018;C2S5;26499;32445,341;0,193502356;0,3;5,88;20,34;1,71;2,42;7,389733785
4/10/2018;C2S5;26499;109717,462;0,654349339;0,5;1,52;18,37;2,03;3,15;11,05770285
5/10/2018;C2S5;26499;136815,054;0,815957993;0,65;0,21;17,88;3,15;4,64;8,068591231
6/10/2018;C2S5;26499;143851,319;0,857921918;0,71;0,27;17,62;4,16;5,88;7,770776859
7/10/2018;C2S5;26499;133284,781;0,794903626;0,73;0,04;17,74;2,97;4,17;7,396705824
8/10/2018;C2S5;26499;138880,564;0,82827659;0,72;0,01;18,8;1,49;2,05;16,34744013
9/10/2018;C2S5;26499;133486,18;0,796104759;0,71;0;19,9;1,47;2,15;16,40168281
10/10/2018;C2S5;26499;136693,061;0,815230433;0,7;0,03;17,72;1,33;1,9;13,20093449
11/10/2018;C2S5;26499;131334,73;0,783273621;0,69;0,01;16,92;1,45;2,05;12,50407662
12/10/2018;C2S5;26499;135767,842;0,809712475;0,72;0;19,31;2,52;3,62;12,2266363
13/10/2018;C2S5;26499;134876,365;0,804395751;0,73;0;20,05;2,11;3,01;9,576331086
14/10/2018;C2S5;26499;137393,117;0,819405532;0,74;0;18,07;1,91;2,8;10,76301567
15/10/2018;C2S5;26499;133814,613;0,798063517;0,76;0;17,6;2,63;3,95;7,344549142
16/10/2018;C2S5;26499;132793,873;0,791975875;0,74;0;18,22;1,74;2,45;9,98020786
17/10/2018;C2S5;26499;126926,923;0,756985685;0,74;0;18,96;1,94;2,98;12,89244307
18/10/2018;C2S5;26499;124568,221;0,742918507;0,73;0;18,38;1,44;2,04;16,68314996
19/10/2018;C2S5;26499;124647,92;0,743393828;0,73;0;20,5;2;3,02;17,43847527
20/10/2018;C2S5;26499;120684,299;0,719754995;0,73;0;20,88;1,98;3;17,26531648
21/10/2018;C2S5;26499;123682,176;0,73763418;0,73;0;19,25;1,75;2,58;13,08572084
22/10/2018;C2S5;26499;118687,983;0,707849068;0,73;0;18;2;2,95;11,88700741
23/10/2018;C2S5;26499;102104,29;0,60894477;0,63;0;16,98;2,48;3,57;13,85896528
